enq_qdepth1,deq_timedelta1,deq_qdepth1, enq_qdepth2, deq_timedelta2, deq_qdepth2,enq_qdepth3,deq_timedelta3,deq_qdepth3,Buffer,ReportedBitrate,FPS,CalcBitrate,q_size
13.0,3032.0,5.0,0.0,38.0,0.0,0.0,52.0,0.0,12.83,639.0,18.0,207940.0,0.0
9.0,1607.0,2.0,0.0,43.0,0.0,0.0,64.0,0.0,11.941,639.0,18.0,208072.0,0.0
0.0,138.0,0.0,0.0,66.0,0.0,0.0,99.0,0.0,10.877,639.0,18.0,208215.0,0.0
2.0,714.0,2.0,0.0,91.0,0.0,0.0,80.0,0.0,13.747,639.0,18.0,208347.0,0.0
3.0,951.0,5.0,0.0,83.0,0.0,0.0,61.0,0.0,12.749,639.0,18.0,208463.0,0.0
0.0,588.0,1.0,0.0,47.0,0.0,0.0,55.0,0.0,11.958,639.0,18.0,208590.0,0.0
0.0,234.0,0.0,0.0,95.0,0.0,0.0,44.0,0.0,10.892,639.0,18.0,208747.0,0.0
0.0,143.0,0.0,0.0,63.0,0.0,0.0,55.0,0.0,12.765,639.0,18.0,209004.0,0.0
0.0,163.0,0.0,0.0,48.0,0.0,0.0,51.0,0.0,11.974,639.0,18.0,209132.0,0.0
1.0,335.0,0.0,0.0,45.0,0.0,0.0,52.0,0.0,10.91,639.0,18.0,209262.0,0.0
0.0,1118.0,3.0,0.0,91.0,0.0,0.0,56.0,0.0,9.849,639.0,18.0,209391.0,0.0
0.0,280.0,1.0,0.0,80.0,0.0,0.0,33.0,0.0,12.782,639.0,18.0,209522.0,0.0
3.0,385.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,11.895,639.0,18.0,209646.0,0.0
0.0,230.0,0.0,0.0,106.0,0.0,0.0,49.0,0.0,14.757,639.0,18.0,209769.0,0.0
0.0,645.0,0.0,0.0,66.0,0.0,0.0,44.0,0.0,13.862,639.0,18.0,209897.0,0.0
0.0,139.0,0.0,0.0,61.0,0.0,0.0,35.0,0.0,12.803,639.0,18.0,210021.0,0.0
5.0,352.0,2.0,0.0,81.0,0.0,0.0,50.0,0.0,11.742,639.0,18.0,210150.0,0.0
15.0,3004.0,5.0,0.0,64.0,0.0,0.0,64.0,0.0,10.862,639.0,18.0,210287.0,0.0
0.0,183.0,0.0,0.0,57.0,0.0,0.0,72.0,0.0,9.877,639.0,18.0,210403.0,0.0
3.0,1043.0,4.0,0.0,56.0,0.0,0.0,51.0,0.0,12.812,639.0,18.0,210547.0,0.0
0.0,142.0,0.0,0.0,106.0,0.0,0.0,71.0,0.0,11.75,639.0,18.0,210699.0,0.0
0.0,353.0,0.0,0.0,70.0,0.0,0.0,65.0,0.0,10.958,639.0,18.0,210844.0,0.0
12.0,3641.0,17.0,0.0,104.0,0.0,0.0,68.0,0.0,9.893,639.0,18.0,210980.0,0.0
0.0,1338.0,5.0,0.0,46.0,0.0,0.0,70.0,0.0,12.83,639.0,18.0,211130.0,0.0
5.0,384.0,1.0,0.0,45.0,0.0,0.0,64.0,0.0,11.765,639.0,18.0,211224.0,0.0
4.0,681.0,0.0,0.0,87.0,0.0,0.0,75.0,0.0,12.782,639.0,18.0,211589.0,0.0
0.0,5033.0,4.0,0.0,80.0,0.0,0.0,59.0,0.0,11.783,639.0,18.0,211704.0,0.0
8.0,588.0,2.0,0.0,60.0,0.0,0.0,64.0,0.0,10.995,639.0,18.0,211835.0,0.0
0.0,206.0,0.0,0.0,99.0,0.0,0.0,67.0,0.0,9.934,639.0,18.0,211968.0,0.0
0.0,168.0,0.0,0.0,50.0,0.0,0.0,97.0,0.0,12.885,639.0,18.0,212102.0,0.0
0.0,270.0,0.0,0.0,60.0,0.0,0.0,64.0,0.0,9.952,639.0,18.0,212470.0,0.0
7.0,2226.0,9.0,0.0,59.0,0.0,0.0,28.0,0.0,11.825,639.0,18.0,212743.0,0.0
0.0,1495.0,6.0,0.0,63.0,0.0,0.0,87.0,0.0,10.76,639.0,18.0,212894.0,0.0
5.0,1975.0,3.0,0.0,54.0,0.0,0.0,66.0,0.0,9.968,639.0,18.0,213041.0,0.0
6.0,2504.0,11.0,0.0,47.0,0.0,0.0,40.0,0.0,11.839,639.0,18.0,213305.0,0.0
10.0,4489.0,7.0,0.0,65.0,0.0,0.0,27.0,0.0,10.777,639.0,18.0,213447.0,0.0
8.0,1624.0,2.0,0.0,62.0,0.0,0.0,34.0,0.0,13.984,639.0,18.0,213593.0,0.0
2.0,890.0,0.0,0.0,66.0,0.0,0.0,34.0,0.0,12.903,639.0,18.0,213727.0,0.0
1.0,373.0,0.0,0.0,57.0,0.0,0.0,55.0,0.0,10.791,639.0,18.0,214551.0,0.0
0.0,182.0,0.0,0.0,46.0,0.0,0.0,45.0,0.0,12.936,639.0,18.0,214827.0,0.0
1.0,953.0,0.0,0.0,69.0,0.0,0.0,57.0,0.0,10.818,639.0,18.0,215080.0,0.0
9.0,595.0,0.0,0.0,49.0,0.0,0.0,54.0,0.0,13.83,639.0,18.0,215210.0,0.0
0.0,149.0,0.0,0.0,58.0,0.0,0.0,49.0,0.0,12.958,639.0,18.0,215343.0,0.0
0.0,1809.0,5.0,0.0,51.0,0.0,0.0,72.0,0.0,11.894,639.0,18.0,215479.0,0.0
1.0,1127.0,0.0,0.0,88.0,0.0,0.0,75.0,0.0,10.835,639.0,18.0,215603.0,0.0
0.0,282.0,0.0,0.0,52.0,0.0,0.0,40.0,0.0,13.766,639.0,18.0,215732.0,0.0
0.0,202.0,0.0,0.0,45.0,0.0,0.0,77.0,0.0,11.908,639.0,18.0,215989.0,0.0
8.0,2929.0,13.0,0.0,64.0,0.0,0.0,34.0,0.0,10.844,639.0,18.0,216102.0,0.0
0.0,3514.0,1.0,0.0,49.0,0.0,0.0,39.0,0.0,12.989,639.0,18.0,216338.0,0.0
0.0,6760.0,8.0,0.0,51.0,0.0,0.0,29.0,0.0,10.866,639.0,18.0,216572.0,0.0
4.0,5386.0,2.0,0.0,116.0,0.0,0.0,22.0,0.0,13.804,639.0,18.0,216689.0,0.0
0.0,3415.0,8.0,0.0,81.0,0.0,0.0,24.0,0.0,12.9,639.0,18.0,216793.0,0.0
13.0,4851.0,18.0,0.0,38.0,0.0,0.0,27.0,0.0,11.947,639.0,18.0,216921.0,0.0
3.0,2068.0,2.0,0.0,56.0,0.0,0.0,45.0,0.0,9.82,639.0,18.0,217153.0,0.0
6.0,1892.0,6.0,0.0,53.0,0.0,0.0,61.0,0.0,7.964,639.0,18.0,217383.0,0.0
0.0,165.0,0.0,0.0,42.0,0.0,0.0,58.0,0.0,6.895,639.0,18.0,217512.0,0.0
0.0,407.0,0.0,0.0,68.0,0.0,0.0,43.0,0.0,7.879,639.0,18.0,217900.0,0.0
0.0,182.0,0.0,0.0,63.0,0.0,0.0,73.0,0.0,5.849,639.0,18.0,218145.0,0.0
4.0,1661.0,5.0,0.0,41.0,0.0,0.0,56.0,0.0,4.786,639.0,18.0,218259.0,0.0
1.0,2976.0,5.0,0.0,44.0,0.0,0.0,61.0,0.0,3.994,639.0,18.0,218369.0,0.0
0.0,834.0,1.0,0.0,42.0,0.0,0.0,83.0,0.0,2.929,639.0,18.0,218483.0,0.0
1.0,2437.0,7.0,0.0,55.0,0.0,0.0,65.0,0.0,1.865,639.0,18.0,218600.0,0.0
4.0,457.0,0.0,0.0,47.0,0.0,0.0,34.0,0.0,4.802,639.0,18.0,218721.0,0.0
8.0,4565.0,7.0,0.0,65.0,0.0,0.0,39.0,0.0,7.808,639.0,18.0,218825.0,0.0
0.0,399.0,0.0,0.0,82.0,0.0,0.0,57.0,0.0,9.802,639.0,18.0,219096.0,0.0
0.0,2800.0,4.0,0.0,73.0,0.0,0.0,26.0,0.0,8.818,639.0,18.0,219225.0,0.0
1.0,265.0,0.0,0.0,39.0,0.0,0.0,25.0,0.0,11.761,639.0,18.0,219368.0,0.0
0.0,760.0,0.0,0.0,45.0,0.0,0.0,24.0,0.0,10.962,639.0,18.0,219477.0,0.0
1.0,1964.0,4.0,0.0,44.0,0.0,0.0,56.0,0.0,13.834,639.0,18.0,219575.0,0.0
6.0,612.0,0.0,0.0,56.0,0.0,0.0,67.0,0.0,12.834,639.0,18.0,219702.0,0.0
0.0,379.0,0.0,0.0,43.0,0.0,0.0,87.0,0.0,11.767,639.0,18.0,219827.0,0.0
14.0,955.0,4.0,0.0,59.0,0.0,0.0,54.0,0.0,10.978,639.0,18.0,219959.0,0.0
0.0,187.0,0.0,0.0,68.0,0.0,0.0,40.0,0.0,9.914,639.0,18.0,220093.0,0.0
3.0,3295.0,18.0,0.0,44.0,0.0,0.0,32.0,0.0,12.802,639.0,18.0,220212.0,0.0
4.0,1276.0,2.0,0.0,54.0,0.0,0.0,21.0,0.0,11.786,639.0,18.0,220342.0,0.0
7.0,2623.0,3.0,0.0,92.0,0.0,0.0,40.0,0.0,10.994,639.0,18.0,220466.0,0.0
0.0,1721.0,2.0,0.0,61.0,0.0,0.0,89.0,0.0,9.931,639.0,18.0,220588.0,0.0
0.0,159.0,0.0,0.0,55.0,0.0,0.0,62.0,0.0,8.865,639.0,18.0,220749.0,0.0
0.0,826.0,0.0,0.0,64.0,0.0,0.0,56.0,0.0,11.761,639.0,18.0,220876.0,0.0
13.0,4395.0,6.0,0.0,61.0,0.0,0.0,82.0,0.0,11.01,639.0,18.0,221026.0,0.0
0.0,1780.0,0.0,0.0,53.0,0.0,0.0,25.0,0.0,13.947,639.0,18.0,221146.0,0.0
0.0,1749.0,3.0,0.0,53.0,0.0,0.0,50.0,0.0,12.885,639.0,18.0,221262.0,0.0
0.0,286.0,1.0,0.0,68.0,0.0,0.0,42.0,0.0,11.818,639.0,18.0,221442.0,0.0
9.0,1431.0,2.0,0.0,94.0,0.0,0.0,79.0,0.0,9.965,639.0,18.0,221611.0,0.0
0.0,2760.0,5.0,0.0,45.0,0.0,0.0,68.0,0.0,12.901,639.0,18.0,221725.0,0.0
3.0,3610.0,5.0,0.0,57.0,0.0,0.0,67.0,0.0,11.839,639.0,18.0,221869.0,0.0
0.0,4134.0,5.0,0.0,69.0,0.0,0.0,62.0,0.0,11.856,639.0,18.0,222430.0,0.0
14.0,3103.0,3.0,0.0,62.0,0.0,0.0,42.0,0.0,10.791,639.0,18.0,222574.0,0.0
0.0,159.0,0.0,0.0,54.0,0.0,0.0,56.0,0.0,11.871,639.0,18.0,222985.0,0.0
0.0,264.0,0.0,0.0,73.0,0.0,0.0,45.0,0.0,10.807,639.0,18.0,223130.0,0.0
3.0,586.0,0.0,0.0,104.0,0.0,0.0,99.0,0.0,10.014,639.0,18.0,223275.0,0.0
0.0,101.0,0.0,0.0,42.0,0.0,0.0,109.0,0.0,8.951,639.0,18.0,223419.0,0.0
11.0,1909.0,3.0,0.0,46.0,0.0,0.0,86.0,0.0,7.887,639.0,18.0,223523.0,0.0
0.0,231.0,0.0,0.0,46.0,0.0,0.0,45.0,0.0,10.823,639.0,18.0,223662.0,0.0
4.0,2019.0,7.0,0.0,71.0,0.0,0.0,73.0,0.0,9.824,639.0,18.0,223787.0,0.0
2.0,1830.0,0.0,0.0,53.0,0.0,0.0,87.0,0.0,10.845,639.0,18.0,224180.0,0.0
8.0,2048.0,1.0,0.0,50.0,0.0,0.0,49.0,0.0,9.784,639.0,18.0,224311.0,0.0
1.0,4885.0,14.0,0.0,53.0,0.0,0.0,48.0,0.0,11.93,639.0,18.0,224561.0,0.0
0.0,5075.0,2.0,0.0,52.0,0.0,0.0,47.0,0.0,9.803,639.0,18.0,224810.0,0.0
5.0,444.0,0.0,0.0,75.0,0.0,0.0,52.0,0.0,13.815,639.0,18.0,225308.0,0.0
0.0,4025.0,13.0,0.0,50.0,0.0,0.0,27.0,0.0,13.023,639.0,18.0,225450.0,0.0
3.0,177.0,0.0,0.0,42.0,0.0,0.0,83.0,0.0,13.839,639.0,18.0,225846.0,0.0
16.0,756.0,0.0,0.0,58.0,0.0,0.0,53.0,0.0,13.048,639.0,18.0,225981.0,0.0
13.0,2668.0,9.0,0.0,26.0,0.0,0.0,57.0,0.0,11.984,639.0,18.0,226112.0,0.0
4.0,2590.0,10.0,0.0,55.0,0.0,0.0,49.0,0.0,10.919,639.0,18.0,226238.0,0.0
3.0,281.0,0.0,0.0,73.0,0.0,0.0,53.0,0.0,13.855,639.0,18.0,226395.0,0.0
0.0,101.0,0.0,0.0,103.0,0.0,0.0,70.0,0.0,12.791,639.0,18.0,226528.0,0.0
0.0,644.0,0.0,0.0,58.0,0.0,0.0,63.0,0.0,11.999,639.0,18.0,226664.0,0.0
0.0,146.0,0.0,0.0,27.0,0.0,0.0,56.0,0.0,10.933,639.0,18.0,226809.0,0.0
1.0,559.0,0.0,0.0,56.0,0.0,0.0,47.0,0.0,12.806,639.0,18.0,227065.0,0.0
3.0,1615.0,4.0,0.0,44.0,0.0,0.0,46.0,0.0,12.015,639.0,18.0,227187.0,0.0
0.0,225.0,0.0,0.0,42.0,0.0,0.0,49.0,0.0,10.95,639.0,18.0,227324.0,0.0
0.0,311.0,0.0,0.0,82.0,0.0,0.0,72.0,0.0,13.833,639.0,18.0,227469.0,0.0
2.0,1083.0,3.0,0.0,90.0,0.0,0.0,93.0,0.0,12.827,639.0,18.0,227593.0,0.0
10.0,3093.0,6.0,0.0,46.0,0.0,0.0,48.0,0.0,12.029,639.0,18.0,227727.0,0.0
0.0,180.0,0.0,0.0,50.0,0.0,0.0,60.0,0.0,10.973,639.0,18.0,227855.0,0.0
2.0,2241.0,4.0,0.0,50.0,0.0,0.0,70.0,0.0,9.906,639.0,18.0,227986.0,0.0
0.0,245.0,0.0,0.0,67.0,0.0,0.0,61.0,0.0,8.84,639.0,18.0,228133.0,0.0
0.0,630.0,1.0,0.0,57.0,0.0,0.0,54.0,0.0,10.907,639.0,18.0,228398.0,0.0
0.0,364.0,0.0,0.0,44.0,0.0,0.0,73.0,0.0,9.923,639.0,18.0,228555.0,0.0
6.0,1823.0,0.0,0.0,50.0,0.0,0.0,51.0,0.0,12.858,639.0,18.0,228683.0,0.0
0.0,1262.0,9.0,0.0,60.0,0.0,0.0,43.0,0.0,11.799,639.0,18.0,228822.0,0.0
0.0,302.0,0.0,0.0,94.0,0.0,0.0,67.0,0.0,11.009,639.0,18.0,228949.0,0.0
2.0,971.0,5.0,0.0,60.0,0.0,0.0,106.0,0.0,12.879,639.0,18.0,229217.0,0.0
0.0,183.0,0.0,0.0,107.0,0.0,0.0,60.0,0.0,11.026,639.0,18.0,229481.0,0.0
1.0,1019.0,4.0,0.0,33.0,0.0,0.0,86.0,0.0,9.961,639.0,18.0,229608.0,0.0
2.0,6223.0,2.0,0.0,61.0,0.0,0.0,55.0,0.0,12.849,639.0,18.0,229756.0,0.0
0.0,153.0,0.0,0.0,57.0,0.0,0.0,55.0,0.0,11.833,639.0,18.0,229884.0,0.0
0.0,160.0,0.0,0.0,52.0,0.0,0.0,107.0,0.0,11.041,639.0,18.0,230028.0,0.0
0.0,125.0,0.0,0.0,42.0,0.0,0.0,52.0,0.0,13.943,639.0,18.0,230151.0,0.0
1.0,3310.0,3.0,0.0,61.0,0.0,0.0,31.0,0.0,12.896,639.0,18.0,230294.0,0.0
0.0,6082.0,10.0,0.0,104.0,0.0,0.0,57.0,0.0,11.847,639.0,18.0,230426.0,0.0
0.0,1267.0,0.0,0.0,69.0,0.0,0.0,23.0,0.0,11.055,639.0,18.0,230590.0,0.0
13.0,2978.0,11.0,0.0,54.0,0.0,0.0,25.0,0.0,9.992,639.0,18.0,230706.0,0.0
0.0,2198.0,11.0,0.0,61.0,0.0,0.0,37.0,0.0,12.928,639.0,18.0,230832.0,0.0
0.0,2001.0,2.0,0.0,44.0,0.0,0.0,67.0,0.0,11.863,639.0,18.0,230953.0,0.0
0.0,153.0,0.0,0.0,59.0,0.0,0.0,61.0,0.0,10.009,639.0,18.0,231230.0,0.0
2.0,2869.0,0.0,0.0,48.0,0.0,0.0,76.0,0.0,12.944,639.0,18.0,231360.0,0.0
0.0,820.0,0.0,0.0,40.0,0.0,0.0,56.0,0.0,10.817,639.0,18.0,231624.0,0.0
0.0,154.0,0.0,0.0,94.0,0.0,0.0,60.0,0.0,14.025,639.0,18.0,231742.0,0.0
0.0,432.0,0.0,0.0,60.0,0.0,0.0,59.0,0.0,12.96,639.0,18.0,231866.0,0.0
0.0,1274.0,0.0,0.0,48.0,0.0,0.0,60.0,0.0,11.897,639.0,18.0,231989.0,0.0
1.0,677.0,4.0,0.0,46.0,0.0,0.0,50.0,0.0,10.039,639.0,18.0,232212.0,0.0
7.0,1940.0,6.0,0.0,52.0,0.0,0.0,76.0,0.0,12.976,639.0,18.0,232337.0,0.0
0.0,127.0,0.0,0.0,54.0,0.0,0.0,56.0,0.0,11.913,639.0,18.0,232464.0,0.0
1.0,237.0,0.0,0.0,51.0,0.0,0.0,73.0,0.0,10.849,639.0,18.0,232569.0,0.0
1.0,2902.0,5.0,0.0,54.0,0.0,0.0,52.0,0.0,13.791,639.0,18.0,232708.0,0.0
6.0,2359.0,2.0,0.0,54.0,0.0,0.0,59.0,0.0,11.928,639.0,18.0,232979.0,0.0
0.0,4082.0,4.0,0.0,41.0,0.0,0.0,59.0,0.0,10.867,639.0,18.0,233109.0,0.0
0.0,807.0,0.0,0.0,51.0,0.0,0.0,96.0,0.0,13.806,639.0,18.0,233217.0,0.0
0.0,538.0,0.0,0.0,86.0,0.0,0.0,70.0,0.0,11.967,639.0,18.0,233932.0,0.0
0.0,189.0,0.0,0.0,64.0,0.0,0.0,58.0,0.0,13.046,639.0,18.0,234287.0,0.0
6.0,1037.0,0.0,0.0,51.0,0.0,0.0,46.0,0.0,11.982,639.0,18.0,234419.0,0.0
5.0,1945.0,2.0,0.0,87.0,0.0,0.0,57.0,0.0,8.905,1867.0,24.0,234770.0,0.0
0.0,1401.0,7.0,0.0,44.0,0.0,0.0,76.0,0.0,7.988,1867.0,24.0,234887.0,0.0
11.0,3338.0,4.0,0.0,45.0,0.0,0.0,59.0,0.0,5.865,1867.0,24.0,235118.0,0.0
0.0,500.0,0.0,0.0,58.0,0.0,0.0,52.0,0.0,5.075,1867.0,24.0,235240.0,0.0
0.0,144.0,0.0,0.0,47.0,0.0,0.0,54.0,0.0,3.862,639.0,18.0,235356.0,0.0
12.0,4742.0,13.0,0.0,50.0,0.0,0.0,27.0,0.0,5.882,639.0,18.0,235601.0,0.0
0.0,1008.0,0.0,0.0,64.0,0.0,0.0,63.0,0.0,8.818,639.0,18.0,235714.0,0.0
9.0,4863.0,6.0,0.0,95.0,0.0,0.0,47.0,0.0,8.026,639.0,18.0,235829.0,0.0
15.0,1206.0,2.0,0.0,91.0,0.0,0.0,59.0,0.0,9.895,639.0,18.0,236056.0,0.0
10.0,4355.0,4.0,0.0,59.0,0.0,0.0,31.0,0.0,12.039,639.0,18.0,236288.0,0.0
0.0,412.0,0.0,0.0,69.0,0.0,0.0,58.0,0.0,10.975,639.0,18.0,236406.0,0.0
0.0,385.0,0.0,0.0,44.0,0.0,0.0,50.0,0.0,9.911,639.0,18.0,236523.0,0.0
8.0,1879.0,6.0,0.0,61.0,0.0,0.0,93.0,0.0,12.846,639.0,18.0,236638.0,0.0
0.0,384.0,0.0,0.0,61.0,0.0,0.0,42.0,0.0,12.054,639.0,18.0,236769.0,0.0
0.0,221.0,0.0,0.0,65.0,0.0,0.0,82.0,0.0,10.994,639.0,18.0,236891.0,0.0
0.0,810.0,3.0,0.0,60.0,0.0,0.0,50.0,0.0,12.079,639.0,18.0,237310.0,0.0
0.0,298.0,1.0,0.0,88.0,0.0,0.0,57.0,0.0,11.014,639.0,18.0,237446.0,0.0
13.0,3709.0,0.0,0.0,47.0,0.0,0.0,62.0,0.0,11.837,639.0,18.0,238416.0,0.0
2.0,5206.0,13.0,0.0,43.0,0.0,0.0,70.0,0.0,9.979,639.0,18.0,238667.0,0.0
0.0,1486.0,0.0,0.0,58.0,0.0,0.0,51.0,0.0,11.852,639.0,18.0,238950.0,0.0
0.0,4176.0,10.0,0.0,52.0,0.0,0.0,57.0,0.0,11.061,639.0,18.0,239100.0,0.0
6.0,2848.0,12.0,0.0,75.0,0.0,0.0,58.0,0.0,9.996,639.0,18.0,239245.0,0.0
1.0,320.0,0.0,0.0,66.0,0.0,0.0,65.0,0.0,12.852,639.0,18.0,239372.0,0.0
0.0,3850.0,0.0,0.0,28.0,0.0,0.0,86.0,0.0,11.869,639.0,18.0,239518.0,0.0
1.0,2315.0,8.0,0.0,50.0,0.0,0.0,50.0,0.0,11.077,639.0,18.0,239667.0,0.0
0.0,751.0,0.0,0.0,46.0,0.0,0.0,52.0,0.0,10.013,639.0,18.0,239791.0,0.0
0.0,137.0,0.0,0.0,51.0,0.0,0.0,76.0,0.0,12.901,639.0,18.0,239931.0,0.0
0.0,156.0,0.0,0.0,58.0,0.0,0.0,55.0,0.0,11.885,639.0,18.0,240077.0,0.0
8.0,1887.0,7.0,0.0,41.0,0.0,0.0,56.0,0.0,14.032,639.0,18.0,240293.0,0.0
0.0,142.0,0.0,0.0,60.0,0.0,0.0,49.0,0.0,12.966,639.0,18.0,240417.0,0.0
0.0,108.0,0.0,0.0,70.0,0.0,0.0,68.0,0.0,11.898,639.0,18.0,240540.0,0.0
0.0,103.0,0.0,0.0,54.0,0.0,0.0,62.0,0.0,10.837,639.0,18.0,240638.0,0.0
0.0,1604.0,4.0,0.0,44.0,0.0,0.0,58.0,0.0,13.876,639.0,18.0,240793.0,0.0
0.0,234.0,0.0,0.0,46.0,0.0,0.0,59.0,0.0,12.982,639.0,18.0,240916.0,0.0
0.0,128.0,0.0,0.0,62.0,0.0,0.0,64.0,0.0,11.919,639.0,18.0,241039.0,0.0
0.0,2357.0,2.0,0.0,60.0,0.0,0.0,102.0,0.0,10.826,639.0,18.0,241163.0,0.0
2.0,1557.0,3.0,0.0,62.0,0.0,0.0,53.0,0.0,14.065,639.0,18.0,241283.0,0.0
0.0,123.0,0.0,0.0,54.0,0.0,0.0,62.0,0.0,10.037,639.0,18.0,241728.0,0.0
0.0,1752.0,0.0,0.0,58.0,0.0,0.0,111.0,0.0,12.973,639.0,18.0,241848.0,0.0
15.0,2561.0,1.0,0.0,62.0,0.0,0.0,36.0,0.0,11.91,639.0,18.0,241965.0,0.0
2.0,305.0,0.0,0.0,66.0,0.0,0.0,65.0,0.0,10.848,639.0,18.0,242080.0,0.0
0.0,478.0,0.0,0.0,43.0,0.0,0.0,71.0,0.0,10.057,639.0,18.0,242195.0,0.0
0.0,222.0,0.0,0.0,68.0,0.0,0.0,40.0,0.0,12.973,639.0,18.0,242307.0,0.0
0.0,106.0,0.0,0.0,63.0,0.0,0.0,56.0,0.0,11.929,639.0,18.0,242435.0,0.0
0.0,231.0,0.0,0.0,89.0,0.0,0.0,51.0,0.0,10.862,639.0,18.0,242568.0,0.0
0.0,149.0,0.0,0.0,48.0,0.0,0.0,60.0,0.0,10.072,639.0,18.0,242683.0,0.0
0.0,1130.0,1.0,0.0,107.0,0.0,0.0,100.0,0.0,13.006,639.0,18.0,242801.0,0.0
0.0,259.0,0.0,0.0,42.0,0.0,0.0,65.0,0.0,11.944,639.0,18.0,242917.0,0.0
0.0,188.0,0.0,0.0,71.0,0.0,0.0,62.0,0.0,10.879,639.0,18.0,243032.0,0.0
0.0,199.0,0.0,0.0,59.0,0.0,0.0,46.0,0.0,10.087,639.0,18.0,243146.0,0.0
0.0,1991.0,0.0,0.0,49.0,0.0,0.0,93.0,0.0,13.021,639.0,18.0,243275.0,0.0
0.0,453.0,1.0,0.0,50.0,0.0,0.0,33.0,0.0,11.975,639.0,18.0,243994.0,0.0
1.0,329.0,1.0,0.0,50.0,0.0,0.0,58.0,0.0,10.911,639.0,18.0,244135.0,0.0
13.0,3136.0,10.0,0.0,51.0,0.0,0.0,55.0,0.0,9.055,639.0,18.0,244388.0,0.0
14.0,1778.0,4.0,0.0,57.0,0.0,0.0,62.0,0.0,10.928,639.0,18.0,244635.0,0.0
1.0,662.0,0.0,0.0,48.0,0.0,0.0,82.0,0.0,13.861,639.0,18.0,244746.0,0.0
8.0,495.0,2.0,0.0,43.0,0.0,0.0,50.0,0.0,12.975,639.0,18.0,244851.0,0.0
2.0,3503.0,13.0,0.0,45.0,0.0,0.0,66.0,0.0,12.006,639.0,18.0,244970.0,0.0
2.0,714.0,0.0,0.0,43.0,0.0,0.0,46.0,0.0,10.944,639.0,18.0,245086.0,0.0
5.0,3389.0,8.0,0.0,43.0,0.0,0.0,62.0,0.0,13.879,639.0,18.0,245209.0,0.0
3.0,209.0,0.0,0.0,51.0,0.0,0.0,66.0,0.0,13.023,639.0,18.0,245327.0,0.0
3.0,176.0,0.0,0.0,76.0,0.0,0.0,69.0,0.0,12.026,639.0,18.0,245438.0,0.0
6.0,3255.0,14.0,0.0,64.0,0.0,0.0,65.0,0.0,10.967,639.0,18.0,245555.0,0.0
2.0,1599.0,4.0,0.0,72.0,0.0,0.0,51.0,0.0,13.874,639.0,18.0,245677.0,0.0
0.0,344.0,1.0,0.0,68.0,0.0,0.0,59.0,0.0,12.844,639.0,18.0,245791.0,0.0
0.0,210.0,0.0,0.0,47.0,0.0,0.0,41.0,0.0,12.056,639.0,18.0,245908.0,0.0
1.0,3778.0,8.0,0.0,40.0,0.0,0.0,64.0,0.0,10.933,639.0,18.0,246018.0,0.0
0.0,233.0,0.0,0.0,43.0,0.0,0.0,48.0,0.0,9.935,639.0,18.0,246123.0,0.0
1.0,4759.0,12.0,0.0,55.0,0.0,0.0,63.0,0.0,12.871,639.0,18.0,246227.0,0.0
0.0,143.0,0.0,0.0,71.0,0.0,0.0,51.0,0.0,12.076,639.0,18.0,246339.0,0.0
7.0,544.0,2.0,0.0,52.0,0.0,0.0,49.0,0.0,11.016,639.0,18.0,246435.0,0.0
5.0,1021.0,4.0,0.0,46.0,0.0,0.0,58.0,0.0,13.886,639.0,18.0,246561.0,0.0
0.0,150.0,0.0,0.0,50.0,0.0,0.0,64.0,0.0,12.885,639.0,18.0,246701.0,0.0
9.0,2456.0,2.0,0.0,61.0,0.0,0.0,58.0,0.0,12.092,639.0,18.0,246823.0,0.0
3.0,787.0,2.0,0.0,52.0,0.0,0.0,56.0,0.0,11.026,639.0,18.0,246935.0,0.0
3.0,2487.0,5.0,0.0,59.0,0.0,0.0,74.0,0.0,9.963,639.0,18.0,247038.0,0.0
1.0,1132.0,4.0,0.0,51.0,0.0,0.0,60.0,0.0,12.851,639.0,18.0,247148.0,0.0
0.0,226.0,0.0,0.0,45.0,0.0,0.0,67.0,0.0,12.107,639.0,18.0,247274.0,0.0
0.0,378.0,1.0,0.0,44.0,0.0,0.0,56.0,0.0,11.042,639.0,18.0,247403.0,0.0
8.0,758.0,2.0,0.0,51.0,0.0,0.0,56.0,0.0,9.979,639.0,18.0,247536.0,0.0
0.0,177.0,0.0,0.0,57.0,0.0,0.0,68.0,0.0,12.898,639.0,18.0,247652.0,0.0
0.0,172.0,0.0,0.0,66.0,0.0,0.0,64.0,0.0,11.851,639.0,18.0,247775.0,0.0
0.0,169.0,0.0,0.0,61.0,0.0,0.0,63.0,0.0,11.062,639.0,18.0,247876.0,0.0
0.0,139.0,0.0,0.0,61.0,0.0,0.0,73.0,0.0,12.937,639.0,18.0,248126.0,0.0
7.0,416.0,0.0,0.0,76.0,0.0,0.0,67.0,0.0,11.873,639.0,18.0,248252.0,0.0
0.0,2818.0,4.0,0.0,56.0,0.0,0.0,60.0,0.0,11.082,639.0,18.0,248384.0,0.0
4.0,2767.0,5.0,0.0,78.0,0.0,0.0,58.0,0.0,10.018,639.0,18.0,248498.0,0.0
4.0,2398.0,5.0,0.0,60.0,0.0,0.0,57.0,0.0,12.953,639.0,18.0,248611.0,0.0
